| Compressor name       | Compression | Decompress. | Compr. size |  Ratio | Filename            |
| misa77 0.6.0 -0       |    182 MB/s |   3856 MB/s |    25537584 |  49.86 | silesia/mozilla     |
| misa77 0.6.0 -1       |   48.2 MB/s |   4582 MB/s |    24703870 |  48.23 | silesia/mozilla     |
| misa77 0.6.0 -2       |   39.1 MB/s |   4334 MB/s |    23673554 |  46.22 | silesia/mozilla     |
| misa77 0.6.0 -3       |   10.9 MB/s |   4373 MB/s |    22703379 |  44.32 | silesia/mozilla     |
| misa77 0.6.0 -4       |   7.40 MB/s |   4359 MB/s |    22645756 |  44.21 | silesia/mozilla     |
| misa77 0.6.0 safe --1 |    255 MB/s |   2967 MB/s |    26397739 |  51.54 | silesia/mozilla     |
| misa77 0.6.0 safe -0  |    182 MB/s |   3760 MB/s |    25537584 |  49.86 | silesia/mozilla     |
| misa77 0.6.0 safe -1  |   48.2 MB/s |   4456 MB/s |    24703870 |  48.23 | silesia/mozilla     |
| misa77 0.6.0 safe -2  |   39.1 MB/s |   4211 MB/s |    23673554 |  46.22 | silesia/mozilla     |
| misa77 0.6.0 safe -3  |   10.9 MB/s |   4245 MB/s |    22703379 |  44.32 | silesia/mozilla     |
| lz4hc 1.10.0 -9       |   25.1 MB/s |   2442 MB/s |    22078791 |  43.11 | silesia/mozilla     |
| lz4hc 1.10.0 -12      |   4.37 MB/s |   2628 MB/s |    22014250 |  42.98 | silesia/mozilla     |
| lzsse4fast 2019-04-18 |    175 MB/s |   1830 MB/s |    27406939 |  53.51 | silesia/mozilla     |
| lzsse8fast 2019-04-18 |    173 MB/s |   1931 MB/s |    26993974 |  52.70 | silesia/mozilla     |
| snappy 1.2.2          |    383 MB/s |    798 MB/s |    26568762 |  51.87 | silesia/mozilla     |
| zxc 0.13.1 -3         |    110 MB/s |   2308 MB/s |    26803592 |  52.33 | silesia/mozilla     |
| zxc 0.13.1 -4         |   82.2 MB/s |   2238 MB/s |    25000669 |  48.81 | silesia/mozilla     |
| zxc 0.13.1 -5         |   49.7 MB/s |   2233 MB/s |    23728772 |  46.33 | silesia/mozilla     |
| zxc 0.13.1 -7         |   5.64 MB/s |   1433 MB/s |    21040060 |  41.08 | silesia/mozilla     |
| zstd 1.5.7 -1         |    300 MB/s |    743 MB/s |    19968503 |  38.99 | silesia/mozilla     |
| lzav 5.16 -1          |    340 MB/s |   1498 MB/s |    23791255 |  46.45 | silesia/mozilla     |
| lzav 5.16 -2          |   65.7 MB/s |   1454 MB/s |    21291648 |  41.57 | silesia/mozilla     |
| lz4 1.10.0            |    383 MB/s |   2665 MB/s |     5440937 |  54.57 | silesia/mr          |
| misa77 0.6.0 --1      |    275 MB/s |   3833 MB/s |     5816870 |  58.34 | silesia/mr          |
| misa77 0.6.0 -0       |    199 MB/s |   4730 MB/s |     5312835 |  53.29 | silesia/mr          |
| misa77 0.6.0 -1       |   44.0 MB/s |   5132 MB/s |     5301136 |  53.17 | silesia/mr          |
| misa77 0.6.0 -2       |   33.0 MB/s |   3658 MB/s |     4830830 |  48.45 | silesia/mr          |
| misa77 0.6.0 -3       |   11.4 MB/s |   3709 MB/s |     4435859 |  44.49 | silesia/mr          |
| misa77 0.6.0 -4       |   6.92 MB/s |   4148 MB/s |     4204420 |  42.17 | silesia/mr          |
| misa77 0.6.0 safe --1 |    276 MB/s |   3682 MB/s |     5816870 |  58.34 | silesia/mr          |
| misa77 0.6.0 safe -0  |    199 MB/s |   4501 MB/s |     5312835 |  53.29 | silesia/mr          |
| misa77 0.6.0 safe -1  |   44.0 MB/s |   4857 MB/s |     5301136 |  53.17 | silesia/mr          |
| misa77 0.6.0 safe -2  |   33.0 MB/s |   3466 MB/s |     4830830 |  48.45 | silesia/mr          |
| misa77 0.6.0 safe -3  |   11.3 MB/s |   3561 MB/s |     4435859 |  44.49 | silesia/mr          |
| lz4hc 1.10.0 -9       |   12.6 MB/s |   2541 MB/s |     4245211 |  42.58 | silesia/mr          |
| lz4hc 1.10.0 -12      |   5.41 MB/s |   2545 MB/s |     4189363 |  42.02 | silesia/mr          |
| lzsse4fast 2019-04-18 |    154 MB/s |   2036 MB/s |     7034206 |  70.55 | silesia/mr          |
| lzsse8fast 2019-04-18 |    165 MB/s |   2426 MB/s |     6856430 |  68.77 | silesia/mr          |
| snappy 1.2.2          |    364 MB/s |    739 MB/s |     5399507 |  54.15 | silesia/mr          |
| zxc 0.13.1 -3         |   94.2 MB/s |   3092 MB/s |     4908330 |  49.23 | silesia/mr          |
| zxc 0.13.1 -4         |   65.3 MB/s |   3025 MB/s |     4786383 |  48.01 | silesia/mr          |
| zxc 0.13.1 -5         |   44.7 MB/s |   2949 MB/s |     4577653 |  45.91 | silesia/mr          |
| zxc 0.13.1 -7         |   6.95 MB/s |   1727 MB/s |     3512373 |  35.23 | silesia/mr          |
| zstd 1.5.7 -1         |    269 MB/s |    909 MB/s |     3813409 |  38.25 | silesia/mr          |
| lzav 5.16 -1          |    288 MB/s |   1581 MB/s |     4650604 |  46.64 | silesia/mr          |
| lzav 5.16 -2          |   50.4 MB/s |   1398 MB/s |     4186314 |  41.99 | silesia/mr          |
| lz4 1.10.0            |    618 MB/s |   3362 MB/s |     5533040 |  16.49 | silesia/nci         |
| misa77 0.6.0 --1      |    360 MB/s |   5567 MB/s |     6825697 |  20.34 | silesia/nci         |
| misa77 0.6.0 -0       |    306 MB/s |   5027 MB/s |     7382167 |  22.00 | silesia/nci         |
| misa77 0.6.0 -1       |    151 MB/s |   6851 MB/s |     5591111 |  16.66 | silesia/nci         |
| misa77 0.6.0 -2       |    125 MB/s |   7559 MB/s |     5447170 |  16.23 | silesia/nci         |
| misa77 0.6.0 -3       |   12.2 MB/s |   9874 MB/s |     4544639 |  13.54 | silesia/nci         |
| misa77 0.6.0 -4       |   6.81 MB/s |   7633 MB/s |     2907103 |   8.66 | silesia/nci         |
| misa77 0.6.0 safe --1 |    360 MB/s |   5510 MB/s |     6825697 |  20.34 | silesia/nci         |
| misa77 0.6.0 safe -0  |    307 MB/s |   4983 MB/s |     7382167 |  22.00 | silesia/nci         |
| misa77 0.6.0 safe -1  |    151 MB/s |   6762 MB/s |     5591111 |  16.66 | silesia/nci         |
| misa77 0.6.0 safe -2  |    125 MB/s |   7413 MB/s |     5447170 |  16.23 | silesia/nci         |
| misa77 0.6.0 safe -3  |   12.2 MB/s |   9655 MB/s |     4544639 |  13.54 | silesia/nci         |
| lz4hc 1.10.0 -9       |   27.3 MB/s |   3941 MB/s |     3673771 |  10.95 | silesia/nci         |
| lz4hc 1.10.0 -12      |   11.1 MB/s |   3789 MB/s |     3617512 |  10.78 | silesia/nci         |
| lzsse4fast 2019-04-18 |    355 MB/s |   4622 MB/s |     5711408 |  17.02 | silesia/nci         |
| lzsse8fast 2019-04-18 |    353 MB/s |   4441 MB/s |     5796797 |  17.28 | silesia/nci         |
| snappy 1.2.2          |    725 MB/s |   1501 MB/s |     6121795 |  18.24 | silesia/nci         |
| zxc 0.13.1 -3         |    243 MB/s |   4053 MB/s |     4837924 |  14.42 | silesia/nci         |
| zxc 0.13.1 -4         |    172 MB/s |   4177 MB/s |     4762858 |  14.19 | silesia/nci         |
| zxc 0.13.1 -5         |    108 MB/s |   4260 MB/s |     4378198 |  13.05 | silesia/nci         |
| zxc 0.13.1 -7         |   2.13 MB/s |   2990 MB/s |     3059425 |   9.12 | silesia/nci         |
| zstd 1.5.7 -1         |    560 MB/s |   1484 MB/s |     2848578 |   8.49 | silesia/nci         |
| lzav 5.16 -1          |    624 MB/s |   2988 MB/s |     4263239 |  12.71 | silesia/nci         |
| lzav 5.16 -2          |    139 MB/s |   3683 MB/s |     3320111 |   9.89 | silesia/nci         |
| lz4 1.10.0            |    342 MB/s |   2144 MB/s |     4338918 |  70.53 | silesia/ooffice     |
| misa77 0.6.0 --1      |    241 MB/s |   2159 MB/s |     4377208 |  71.15 | silesia/ooffice     |
| misa77 0.6.0 -0       |    134 MB/s |   3375 MB/s |     4139559 |  67.29 | silesia/ooffice     |
| misa77 0.6.0 -1       |   28.8 MB/s |   3875 MB/s |     4057627 |  65.95 | silesia/ooffice     |
| misa77 0.6.0 -2       |   24.4 MB/s |   3467 MB/s |     3809483 |  61.92 | silesia/ooffice     |
| misa77 0.6.0 -3       |   9.63 MB/s |   3271 MB/s |     3631718 |  59.03 | silesia/ooffice     |
| misa77 0.6.0 -4       |   6.50 MB/s |   3860 MB/s |     3646223 |  59.27 | silesia/ooffice     |
| misa77 0.6.0 safe --1 |    241 MB/s |   2106 MB/s |     4377208 |  71.15 | silesia/ooffice     |
| misa77 0.6.0 safe -0  |    134 MB/s |   3191 MB/s |     4139559 |  67.29 | silesia/ooffice     |
| misa77 0.6.0 safe -1  |   28.8 MB/s |   3697 MB/s |     4057627 |  65.95 | silesia/ooffice     |
| misa77 0.6.0 safe -2  |   24.4 MB/s |   3325 MB/s |     3809483 |  61.92 | silesia/ooffice     |
| misa77 0.6.0 safe -3  |   9.62 MB/s |   3134 MB/s |     3631718 |  59.03 | silesia/ooffice     |
| lz4hc 1.10.0 -9       |   22.9 MB/s |   2215 MB/s |     3543764 |  57.60 | silesia/ooffice     |
| lz4hc 1.10.0 -12      |   10.2 MB/s |   2226 MB/s |     3535250 |  57.46 | silesia/ooffice     |
| lzsse4fast 2019-04-18 |    106 MB/s |   1898 MB/s |     3972687 |  64.57 | silesia/ooffice     |
| lzsse8fast 2019-04-18 |    101 MB/s |   2165 MB/s |     3922013 |  63.75 | silesia/ooffice     |
| snappy 1.2.2          |    280 MB/s |    698 MB/s |     4290349 |  69.74 | silesia/ooffice     |
| zxc 0.13.1 -3         |    102 MB/s |   3289 MB/s |     4871085 |  79.18 | silesia/ooffice     |
| zxc 0.13.1 -4         |   48.6 MB/s |   2274 MB/s |     3984641 |  64.77 | silesia/ooffice     |
| zxc 0.13.1 -5         |   37.8 MB/s |   2238 MB/s |     3862608 |  62.78 | silesia/ooffice     |
| zxc 0.13.1 -7         |   8.97 MB/s |   1107 MB/s |     3379626 |  54.93 | silesia/ooffice     |
| zstd 1.5.7 -1         |    254 MB/s |    618 MB/s |     3593224 |  58.41 | silesia/ooffice     |
| lzav 5.16 -1          |    294 MB/s |   1626 MB/s |     4062791 |  66.04 | silesia/ooffice     |
| lzav 5.16 -2          |   49.1 MB/s |   1227 MB/s |     3549620 |  57.70 | silesia/ooffice     |
| lz4 1.10.0            |    365 MB/s |   2291 MB/s |     5256666 |  52.12 | silesia/osdb        |
| misa77 0.6.0 --1      |    291 MB/s |   5134 MB/s |     4358174 |  43.21 | silesia/osdb        |
| misa77 0.6.0 -0       |    207 MB/s |   5897 MB/s |     4335395 |  42.99 | silesia/osdb        |
| misa77 0.6.0 -1       |   50.6 MB/s |   5633 MB/s |     4105485 |  40.71 | silesia/osdb        |
| misa77 0.6.0 -2       |   44.0 MB/s |   5932 MB/s |     4056799 |  40.22 | silesia/osdb        |
| misa77 0.6.0 -3       |   10.7 MB/s |   5798 MB/s |     4045061 |  40.11 | silesia/osdb        |
| misa77 0.6.0 -4       |   6.39 MB/s |   5758 MB/s |     3646510 |  36.16 | silesia/osdb        |
| misa77 0.6.0 safe --1 |    291 MB/s |   4738 MB/s |     4358174 |  43.21 | silesia/osdb        |
| misa77 0.6.0 safe -0  |    207 MB/s |   5511 MB/s |     4335395 |  42.99 | silesia/osdb        |
| misa77 0.6.0 safe -1  |   50.7 MB/s |   5217 MB/s |     4105485 |  40.71 | silesia/osdb        |
| misa77 0.6.0 safe -2  |   43.9 MB/s |   5494 MB/s |     4056799 |  40.22 | silesia/osdb        |
| misa77 0.6.0 safe -3  |   10.7 MB/s |   5413 MB/s |     4045061 |  40.11 | silesia/osdb        |
| lz4hc 1.10.0 -9       |   36.1 MB/s |   2606 MB/s |     3977505 |  39.44 | silesia/osdb        |
| lz4hc 1.10.0 -12      |   17.1 MB/s |   2851 MB/s |     3946233 |  39.13 | silesia/osdb        |
| lzsse4fast 2019-04-18 |    187 MB/s |   3439 MB/s |     4262592 |  42.26 | silesia/osdb        |
| lzsse8fast 2019-04-18 |    180 MB/s |   3849 MB/s |     4175474 |  41.40 | silesia/osdb        |
| snappy 1.2.2          |    459 MB/s |   1124 MB/s |     5324851 |  52.80 | silesia/osdb        |
| zxc 0.13.1 -3         |    164 MB/s |   4417 MB/s |     6598704 |  65.43 | silesia/osdb        |
| zxc 0.13.1 -4         |   90.6 MB/s |   3229 MB/s |     4567995 |  45.29 | silesia/osdb        |
| zxc 0.13.1 -5         |   60.5 MB/s |   2957 MB/s |     4207554 |  41.72 | silesia/osdb        |
| zxc 0.13.1 -7         |   8.24 MB/s |   1714 MB/s |     3565281 |  35.35 | silesia/osdb        |
| zstd 1.5.7 -1         |    296 MB/s |    922 MB/s |     3729819 |  36.98 | silesia/osdb        |
| lzav 5.16 -1          |    379 MB/s |   2131 MB/s |     4023912 |  39.90 | silesia/osdb        |
| lzav 5.16 -2          |   73.4 MB/s |   2270 MB/s |     3974980 |  39.41 | silesia/osdb        |
| lz4 1.10.0            |    227 MB/s |   2124 MB/s |     3181387 |  48.00 | silesia/reymont     |
| misa77 0.6.0 --1      |    152 MB/s |   6034 MB/s |     2984065 |  45.03 | silesia/reymont     |
| misa77 0.6.0 -0       |    117 MB/s |   5646 MB/s |     2685641 |  40.52 | silesia/reymont     |
| misa77 0.6.0 -1       |   58.3 MB/s |   6172 MB/s |     2514389 |  37.94 | silesia/reymont     |
| misa77 0.6.0 -2       |   47.0 MB/s |   6080 MB/s |     2334745 |  35.23 | silesia/reymont     |
| misa77 0.6.0 -3       |   9.82 MB/s |   5840 MB/s |     2040416 |  30.79 | silesia/reymont     |
| misa77 0.6.0 -4       |   6.04 MB/s |   5442 MB/s |     1886366 |  28.46 | silesia/reymont     |
| misa77 0.6.0 safe --1 |    152 MB/s |   5798 MB/s |     2984065 |  45.03 | silesia/reymont     |
| misa77 0.6.0 safe -0  |    116 MB/s |   5440 MB/s |     2685641 |  40.52 | silesia/reymont     |
| misa77 0.6.0 safe -1  |   58.3 MB/s |   5945 MB/s |     2514389 |  37.94 | silesia/reymont     |
| misa77 0.6.0 safe -2  |   47.1 MB/s |   5845 MB/s |     2334745 |  35.23 | silesia/reymont     |
| misa77 0.6.0 safe -3  |   9.90 MB/s |   5636 MB/s |     2040416 |  30.79 | silesia/reymont     |
| lz4hc 1.10.0 -9       |   10.4 MB/s |   2440 MB/s |     2111095 |  31.85 | silesia/reymont     |
| lz4hc 1.10.0 -12      |   5.67 MB/s |   2556 MB/s |     2063052 |  31.13 | silesia/reymont     |
| lzsse4fast 2019-04-18 |    158 MB/s |   2483 MB/s |     2925190 |  44.14 | silesia/reymont     |
| lzsse8fast 2019-04-18 |    155 MB/s |   2472 MB/s |     2952727 |  44.55 | silesia/reymont     |
| snappy 1.2.2          |    276 MB/s |    641 MB/s |     3204491 |  48.35 | silesia/reymont     |
| zxc 0.13.1 -3         |   84.2 MB/s |   2699 MB/s |     2703538 |  40.79 | silesia/reymont     |
| zxc 0.13.1 -4         |   61.9 MB/s |   2754 MB/s |     2596022 |  39.17 | silesia/reymont     |
| zxc 0.13.1 -5         |   29.9 MB/s |   2728 MB/s |     2380537 |  35.92 | silesia/reymont     |
| zxc 0.13.1 -7         |   3.21 MB/s |   1911 MB/s |     1832824 |  27.66 | silesia/reymont     |
| zstd 1.5.7 -1         |    196 MB/s |    939 MB/s |     2149170 |  32.43 | silesia/reymont     |
| lzav 5.16 -1          |    226 MB/s |   1379 MB/s |     2421892 |  36.54 | silesia/reymont     |
| lzav 5.16 -2          |   61.9 MB/s |   1538 MB/s |     2076962 |  31.34 | silesia/reymont     |
| lz4 1.10.0            |    398 MB/s |   2684 MB/s |     7716839 |  35.72 | silesia/samba       |
| misa77 0.6.0 --1      |    244 MB/s |   5178 MB/s |     7829777 |  36.24 | silesia/samba       |
| misa77 0.6.0 -0       |    192 MB/s |   5798 MB/s |     7428147 |  34.38 | silesia/samba       |
| misa77 0.6.0 -1       |   72.7 MB/s |   6847 MB/s |     7128490 |  32.99 | silesia/samba       |
| misa77 0.6.0 -2       |   61.3 MB/s |   6781 MB/s |     6819991 |  31.56 | silesia/samba       |
| misa77 0.6.0 -3       |   10.7 MB/s |   6123 MB/s |     6442528 |  29.82 | silesia/samba       |
| misa77 0.6.0 -4       |   6.91 MB/s |   4840 MB/s |     5972975 |  27.64 | silesia/samba       |
| misa77 0.6.0 safe --1 |    244 MB/s |   4979 MB/s |     7829777 |  36.24 | silesia/samba       |
| misa77 0.6.0 safe -0  |    192 MB/s |   5648 MB/s |     7428147 |  34.38 | silesia/samba       |
| misa77 0.6.0 safe -1  |   72.7 MB/s |   6678 MB/s |     7128490 |  32.99 | silesia/samba       |
| misa77 0.6.0 safe -2  |   61.4 MB/s |   6606 MB/s |     6819991 |  31.56 | silesia/samba       |
| misa77 0.6.0 safe -3  |   10.7 MB/s |   5994 MB/s |     6442528 |  29.82 | silesia/samba       |
| lz4hc 1.10.0 -9       |   30.6 MB/s |   2815 MB/s |     6139489 |  28.42 | silesia/samba       |
| lz4hc 1.10.0 -12      |   7.63 MB/s |   2784 MB/s |     6095902 |  28.21 | silesia/samba       |
| lzsse4fast 2019-04-18 |    202 MB/s |   3314 MB/s |     7601765 |  35.18 | silesia/samba       |
| lzsse8fast 2019-04-18 |    196 MB/s |   3487 MB/s |     7582300 |  35.09 | silesia/samba       |
| snappy 1.2.2          |    441 MB/s |   1014 MB/s |     8014394 |  37.09 | silesia/samba       |
| zxc 0.13.1 -3         |    141 MB/s |   2897 MB/s |     7476205 |  34.60 | silesia/samba       |
| zxc 0.13.1 -4         |    108 MB/s |   2899 MB/s |     7037705 |  32.57 | silesia/samba       |
| zxc 0.13.1 -5         |   69.0 MB/s |   2917 MB/s |     6733675 |  31.17 | silesia/samba       |
| zxc 0.13.1 -7         |   4.76 MB/s |   2002 MB/s |     5603803 |  25.94 | silesia/samba       |
| zstd 1.5.7 -1         |    336 MB/s |   1171 MB/s |     5487600 |  25.40 | silesia/samba       |
| lzav 5.16 -1          |    378 MB/s |   1923 MB/s |     6192807 |  28.66 | silesia/samba       |
| lzav 5.16 -2          |   87.3 MB/s |   2107 MB/s |     5473720 |  25.33 | silesia/samba       |
| lz4 1.10.0            |    370 MB/s |   2917 MB/s |     6790273 |  93.63 | silesia/sao         |
| misa77 0.6.0 --1      |    271 MB/s |   2992 MB/s |     6450425 |  88.95 | silesia/sao         |
| misa77 0.6.0 -0       |    135 MB/s |   3216 MB/s |     6116758 |  84.35 | silesia/sao         |
| misa77 0.6.0 -1       |   24.4 MB/s |   5685 MB/s |     6179952 |  85.22 | silesia/sao         |
| misa77 0.6.0 -2       |   19.7 MB/s |   3102 MB/s |     5927885 |  81.74 | silesia/sao         |
| misa77 0.6.0 -3       |   9.83 MB/s |   3329 MB/s |     5839157 |  80.52 | silesia/sao         |
| misa77 0.6.0 -4       |   6.26 MB/s |   4931 MB/s |     5711450 |  78.76 | silesia/sao         |
| misa77 0.6.0 safe --1 |    271 MB/s |   2912 MB/s |     6450425 |  88.95 | silesia/sao         |
| misa77 0.6.0 safe -0  |    135 MB/s |   2998 MB/s |     6116758 |  84.35 | silesia/sao         |
| misa77 0.6.0 safe -1  |   24.4 MB/s |   5012 MB/s |     6179952 |  85.22 | silesia/sao         |
| misa77 0.6.0 safe -2  |   19.7 MB/s |   2910 MB/s |     5927885 |  81.74 | silesia/sao         |
| misa77 0.6.0 safe -3  |   9.88 MB/s |   3114 MB/s |     5839157 |  80.52 | silesia/sao         |
| lz4hc 1.10.0 -9       |   18.6 MB/s |   1842 MB/s |     5735258 |  79.09 | silesia/sao         |
| lz4hc 1.10.0 -12      |   11.7 MB/s |   2272 MB/s |     5668734 |  78.17 | silesia/sao         |
| lzsse4fast 2019-04-18 |    113 MB/s |   2038 MB/s |     6305407 |  86.95 | silesia/sao         |
| lzsse8fast 2019-04-18 |    109 MB/s |   2784 MB/s |     6045723 |  83.37 | silesia/sao         |
| snappy 1.2.2          |    311 MB/s |    797 MB/s |     6437634 |  88.77 | silesia/sao         |
| zxc 0.13.1 -3         |   4106 MB/s |  13208 MB/s |     7249515 |  99.97 | silesia/sao         |
| zxc 0.13.1 -4         |   87.6 MB/s |   4403 MB/s |     6788513 |  93.61 | silesia/sao         |
| zxc 0.13.1 -5         |   30.2 MB/s |   2197 MB/s |     6036177 |  83.24 | silesia/sao         |
| zxc 0.13.1 -7         |   10.4 MB/s |    976 MB/s |     5534493 |  76.32 | silesia/sao         |
| zstd 1.5.7 -1         |    247 MB/s |    590 MB/s |     6250010 |  86.18 | silesia/sao         |
| lzav 5.16 -1          |    270 MB/s |   1789 MB/s |     6265628 |  86.40 | silesia/sao         |
| lzav 5.16 -2          |   44.8 MB/s |   1679 MB/s |     5776849 |  79.66 | silesia/sao         |
| lz4 1.10.0            |    275 MB/s |   2293 MB/s |    20139988 |  48.58 | silesia/webster     |
| misa77 0.6.0 --1      |    167 MB/s |   3870 MB/s |    18359653 |  44.28 | silesia/webster     |
| misa77 0.6.0 -0       |    126 MB/s |   5422 MB/s |    16675110 |  40.22 | silesia/webster     |
| misa77 0.6.0 -1       |   49.2 MB/s |   6105 MB/s |    16130530 |  38.91 | silesia/webster     |
| misa77 0.6.0 -2       |   40.8 MB/s |   5951 MB/s |    15269606 |  36.83 | silesia/webster     |
| misa77 0.6.0 -3       |   9.76 MB/s |   5366 MB/s |    13765027 |  33.20 | silesia/webster     |
| misa77 0.6.0 -4       |   6.51 MB/s |   3937 MB/s |    12898901 |  31.11 | silesia/webster     |
| misa77 0.6.0 safe --1 |    167 MB/s |   3783 MB/s |    18359653 |  44.28 | silesia/webster     |
| misa77 0.6.0 safe -0  |    126 MB/s |   5282 MB/s |    16675110 |  40.22 | silesia/webster     |
| misa77 0.6.0 safe -1  |   49.2 MB/s |   5960 MB/s |    16130530 |  38.91 | silesia/webster     |
| misa77 0.6.0 safe -2  |   40.8 MB/s |   5812 MB/s |    15269606 |  36.83 | silesia/webster     |
| misa77 0.6.0 safe -3  |   9.77 MB/s |   5234 MB/s |    13765027 |  33.20 | silesia/webster     |
| lz4hc 1.10.0 -9       |   19.4 MB/s |   2069 MB/s |    14001448 |  33.77 | silesia/webster     |
| lz4hc 1.10.0 -12      |   9.17 MB/s |   2119 MB/s |    13823143 |  33.34 | silesia/webster     |
| lzsse4fast 2019-04-18 |    160 MB/s |   2993 MB/s |    16613479 |  40.07 | silesia/webster     |
| lzsse8fast 2019-04-18 |    153 MB/s |   2851 MB/s |    16775799 |  40.46 | silesia/webster     |
| snappy 1.2.2          |    264 MB/s |    658 MB/s |    19984210 |  48.20 | silesia/webster     |
| zxc 0.13.1 -3         |   76.0 MB/s |   2406 MB/s |    17050225 |  41.13 | silesia/webster     |
| zxc 0.13.1 -4         |   57.7 MB/s |   2384 MB/s |    16781584 |  40.48 | silesia/webster     |
| zxc 0.13.1 -5         |   38.6 MB/s |   2333 MB/s |    15942227 |  38.45 | silesia/webster     |
| zxc 0.13.1 -7         |   3.95 MB/s |   1685 MB/s |    11886025 |  28.67 | silesia/webster     |
| zstd 1.5.7 -1         |    227 MB/s |    920 MB/s |    13661986 |  32.95 | silesia/webster     |
| lzav 5.16 -1          |    210 MB/s |   1298 MB/s |    14970031 |  36.11 | silesia/webster     |
| lzav 5.16 -2          |   46.3 MB/s |   1446 MB/s |    12458217 |  30.05 | silesia/webster     |
| lz4 1.10.0            |    503 MB/s |   2578 MB/s |     1227495 |  22.96 | silesia/xml         |
| misa77 0.6.0 --1      |    290 MB/s |   7287 MB/s |     1307347 |  24.46 | silesia/xml         |
| misa77 0.6.0 -0       |    240 MB/s |   7482 MB/s |     1268929 |  23.74 | silesia/xml         |
| misa77 0.6.0 -1       |    111 MB/s |   9819 MB/s |     1087784 |  20.35 | silesia/xml         |
| misa77 0.6.0 -2       |   94.5 MB/s |   9753 MB/s |     1043730 |  19.53 | silesia/xml         |
| misa77 0.6.0 -3       |   11.3 MB/s |   9314 MB/s |      948505 |  17.74 | silesia/xml         |
| misa77 0.6.0 -4       |   6.38 MB/s |   7670 MB/s |      686811 |  12.85 | silesia/xml         |
| misa77 0.6.0 safe --1 |    290 MB/s |   7087 MB/s |     1307347 |  24.46 | silesia/xml         |
| misa77 0.6.0 safe -0  |    240 MB/s |   7376 MB/s |     1268929 |  23.74 | silesia/xml         |
| misa77 0.6.0 safe -1  |    111 MB/s |   9659 MB/s |     1087784 |  20.35 | silesia/xml         |
| misa77 0.6.0 safe -2  |   94.5 MB/s |   9576 MB/s |     1043730 |  19.53 | silesia/xml         |
| misa77 0.6.0 safe -3  |   11.3 MB/s |   9192 MB/s |      948505 |  17.74 | silesia/xml         |
